id_pengajuan,nik,nomor_nib,kota,kbli_kode,kbli_deskripsi,skala_usaha,jenis_kur,lama_usaha_bulan,modal_usaha,plafon_diajukan,tenor_bulan,jumlah_tanggungan,ada_npwp,ada_bpjs_tk,total_pendapatan_bulanan,hpp_bulanan,laba_kotor_bulanan,biaya_operasional_bulanan,rata_laba_bersih_bulanan,rata_saldo_harian,total_kredit_3bln,total_debit_3bln,kolektibilitas_slik,total_kredit_aktif_slik,jumlah_fasilitas_slik,status_blacklist,kredit_lunas_sebelumnya,ada_agunan,jenis_agunan,nilai_agunan,rasio_agunan_terhadap_plafon,dti_ratio,label_kelayakan
696bf8c8-2473-4796-b866-7483bfd61493,9501333098575734,9559100682905,Bandung,47211,Perdagangan eceran makanan,kecil,kecil,214,2187177999,332998032,48,3,Ya,Ya,488551376,319725049,168826327,77424001,27289384,91367227,1070649218,948589342,1,0,0,Tidak,2,Ya,SHGB,432318499,1.3,0.2669,Disetujui langsung
f296fa03-c2f9-471e-8e8d-cbc69c1c93f3,6794239962572654,4434775102877,Bandung,43211,Instalasi listrik,mikro,mikro,9,203564179,16039125,24,0,Tidak,Tidak,98559767,60907512,37652255,9382216,746651,785186,288175626,228952632,5,133815870,3,Ya,0,Tidak,Tidak ada,0,0.0,0.9398,Ditolak otomatis
277b75ed-4887-4cd7-b149-13fd9e30d1b3,1709404047631884,5072003328754,Surabaya,01111,Pertanian padi,mikro,super_mikro,18,269973993,1713139,36,4,Tidak,Tidak,79986428,48838336,31148092,14458253,100000,100000,228655062,167815067,3,62955907,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.4997,Perlu perbaikan profil
640b6233-d308-4fe1-9bd3-dd0469169418,0810964629471266,5367329218794,Semarang,62011,Aktivitas pemrograman komputer,mikro,super_mikro,8,136391283,1109336,36,5,Tidak,Tidak,46084762,14222887,31861875,6379248,100000,103808,151237188,97948923,3,141687534,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.3236,Perlu perbaikan profil
615d6994-ea03-4855-bc46-fae6743f618a,7989062220022080,7165581895595,Depok,47711,Perdagangan eceran pakaian,kecil,kecil,71,704085485,113118406,24,1,Tidak,Ya,191030802,79265070,111765732,26419486,13840500,21651083,584449284,336901078,2,0,0,Tidak,0,Ya,SHGB,255211027,2.26,0.3576,Disetujui dengan syarat tambahan
9fb4cf59-2ab8-4f8e-a473-0324160f0b36,1273003286564956,7021919982704,Surabaya,01111,Pertanian padi,mikro,mikro,20,213145752,34304535,36,1,Tidak,Tidak,73643593,32196827,41446766,21253500,602523,738268,199781025,130986941,4,95826135,1,Tidak,0,Tidak,Tidak ada,0,0.0,1.6606,Ditolak otomatis
9bea1f5b-27e9-4e7d-ba0f-c0ad91e94cee,6060202819095962,4479852758671,Surabaya,14111,Industri pakaian jadi,kecil,kecil,40,1060948914,127962496,60,0,Ya,Ya,618964655,265349277,353615378,206655534,5811749,25119191,1412642947,1014135409,1,0,0,Tidak,1,Ya,SHGB,158147204,1.24,0.3853,Disetujui dengan syarat tambahan
b4a0916a-d425-4ea5-befb-7eb2e2b83fa1,9920826334220445,2019808584700,Tangerang,14111,Industri pakaian jadi,kecil,kecil,12,2002462181,68203884,36,3,Tidak,Tidak,758642317,254078913,504563404,207895910,3537091,4870234,2242021437,1343545371,2,77273754,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.5624,Perlu perbaikan profil
4b8ba0d5-e918-434b-b76f-83418092ca78,2399424632050199,6855503125056,Surabaya,62011,Aktivitas pemrograman komputer,mikro,super_mikro,28,155674272,40464411,36,1,Tidak,Tidak,32396057,18559528,13836529,3164948,640628,1394295,106875194,68257263,4,387422933,1,Tidak,0,Tidak,Tidak ada,0,0.0,1.8423,Ditolak otomatis
0bb726e3-a122-42ac-ae7a-279a051e7594,9043459189890556,6339420431127,Makassar,10311,Industri pengolahan ikan,mikro,mikro,6,64744726,8758199,12,0,Tidak,Tidak,3876486,2243126,1633360,582613,906851,521771,8663624,6661741,3,142250864,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.8451,Perlu perbaikan profil
ce7121e8-e835-439a-b6c8-f9b58c0ec4f5,9718145681651542,5562575422758,Denpasar,62011,Aktivitas pemrograman komputer,mikro,mikro,14,172462866,41047489,24,2,Tidak,Tidak,67261661,44729958,22531703,11668298,1952137,4133994,254942792,151073912,2,69672039,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.9199,Perlu perbaikan profil
fdf652ef-232f-4424-a272-e4e5c0418fd5,9401708293355771,7983266872502,Palembang,56101,Restoran dan rumah makan,menengah,khusus,47,7556608674,3180732394,36,2,Ya,Ya,3518966220,1834831804,1684134416,793770313,659372927,1427146615,8377465413,5269415835,2,0,0,Tidak,1,Ya,SHGB,6392868761,2.01,0.1407,Disetujui langsung
191d73c0-cb13-41bd-ab1e-ef188fda846d,2664722922222763,4389078429375,Denpasar,10311,Industri pengolahan ikan,mikro,super_mikro,16,197604274,17404722,12,5,Tidak,Tidak,100509760,56742646,43767114,17888735,897506,449873,319710301,175854795,5,130634645,4,Ya,0,Tidak,Tidak ada,0,0.0,1.6968,Ditolak otomatis
a3f816e4-64f1-41eb-b363-ab8e323b26f2,6075198726152114,1713289883725,Bogor,14111,Industri pakaian jadi,kecil,kecil,119,2455292910,452115474,48,5,Ya,Ya,1140719173,375849847,764869326,183708560,60110483,153143295,2967680116,2403368525,1,0,0,Tidak,2,Ya,BPKB,1080282715,2.39,0.1645,Disetujui langsung
f196686c-a803-4e4e-bc85-f90fd64f92b6,3233638649349349,2164896056892,Makassar,49431,Angkutan barang,kecil,kecil,48,1185420315,173514679,36,1,Tidak,Tidak,104541009,69550353,34990656,12452792,8998131,26690200,248090174,210209668,3,72450257,4,Tidak,0,Ya,SHM,387934905,2.24,0.5624,Perlu tinjauan komite
5555c1fa-2ea7-448b-a3f6-223692f80ea6,3148080748956773,8783954762616,Yogyakarta,43211,Instalasi listrik,mikro,super_mikro,39,73035673,8878986,36,3,Ya,Tidak,36255131,20455676,15799455,7153083,636470,1083779,79007833,58875718,3,173622733,4,Tidak,1,Ya,BPKB,21846298,2.46,0.4069,Perlu tinjauan komite
6dc22e58-99ce-4e60-93fc-963193abe84e,5536054745472903,8090906780757,Surabaya,56101,Restoran dan rumah makan,mikro,mikro,74,66589652,22881144,12,2,Ya,Ya,34090102,12399262,21690840,12969573,18294006,5489622,91558414,55848559,1,0,0,Tidak,3,Ya,BPKB,29155742,1.27,0.1094,Disetujui langsung
e03dbd20-f97a-4d8b-b4f8-1106ac5d743b,6559917908876599,9736278353631,Bogor,47711,Perdagangan eceran pakaian,kecil,kecil,18,2479104411,271347662,36,1,Tidak,Tidak,1158838371,365707737,793130634,223942545,8173783,30792256,4345195896,3301747596,3,124115902,2,Tidak,0,Ya,SHGB,666707348,2.46,0.9683,Perlu perbaikan profil
87913118-ede3-4d0b-a0a3-206939af4de6,4590122059052598,9848340742425,Bekasi,56101,Restoran dan rumah makan,mikro,mikro,25,144507981,16676030,36,5,Tidak,Tidak,31720344,13499396,18220948,4217567,443585,240872,101982128,61021793,4,121802958,3,Tidak,0,Tidak,Tidak ada,0,0.0,1.0965,Ditolak otomatis
d4299c96-7ede-45a3-b6e2-c5df76a1f683,5318244073882975,1591050715262,Denpasar,62011,Aktivitas pemrograman komputer,mikro,super_mikro,17,103532635,43107818,36,1,Tidak,Tidak,15695733,8997192,6698541,1911560,737914,1113962,40258398,37256888,4,181822373,1,Tidak,0,Tidak,Tidak ada,0,0.0,1.7039,Ditolak otomatis
198bad8a-8dc0-4f60-9289-99e7b73cf124,6577718848439881,1345647984345,Bogor,96011,Laundri dan binatu,mikro,mikro,24,249455348,29823084,36,2,Tidak,Tidak,65630378,38931678,26698700,8828579,1369576,1620801,163663992,115065707,3,146864224,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.6351,Perlu perbaikan profil
ac47be79-da1f-4de2-982a-69e9211d0975,0469115379595941,3624562329211,Makassar,47711,Perdagangan eceran pakaian,mikro,super_mikro,34,121364831,20784260,24,3,Tidak,Tidak,51066468,20686745,30379723,12491110,661394,1075289,151017709,139394284,4,496129954,3,Tidak,0,Tidak,Tidak ada,0,0.0,1.3748,Ditolak otomatis
9db3b10d-10c1-422c-9263-f7736e6e7650,0789326740215909,6270566460838,Semarang,47211,Perdagangan eceran makanan,mikro,mikro,8,41954065,40010903,12,5,Tidak,Tidak,3115783,1472497,1643286,549600,4140593,1869264,9251305,6508959,3,69907227,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.8455,Perlu perbaikan profil
d7d2ad83-e669-41e6-84b2-ced30ea3fcec,8494716408274040,7703506827938,Makassar,62011,Aktivitas pemrograman komputer,mikro,super_mikro,22,2092867,23948161,36,1,Tidak,Tidak,278330,179196,99134,24650,1319158,585494,968485,923636,3,33051831,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.5295,Perlu perbaikan profil
cd94b90f-7e70-43eb-b165-2946fe5997f8,7452393040219960,8999213307908,Malang,56101,Restoran dan rumah makan,mikro,super_mikro,29,230451233,17053709,24,0,Tidak,Tidak,131693230,51855392,79837838,28616149,1369924,1366060,333158555,294980213,3,170839702,2,Tidak,0,Ya,SHGB,41731988,2.45,0.5446,Perlu tinjauan komite
22e1e6c6-07a2-4abe-b0db-460e402bfbba,1287059617518146,5104713913613,Tangerang,96011,Laundri dan binatu,kecil,kecil,31,474261200,375753857,60,0,Tidak,Tidak,164273505,102807114,61466391,25166477,18131786,27387103,441289336,423937209,3,195526114,1,Tidak,1,Ya,SHGB,811248573,2.16,0.3627,Perlu tinjauan komite
bb63cd53-2555-423c-8ab9-ba53cd3c1277,0151642739115556,5055916091852,Jakarta,43211,Instalasi listrik,kecil,kecil,12,697532713,104437880,24,2,Tidak,Tidak,47109516,25535101,21574415,8414662,7829701,8650420,134978676,91449137,3,51863732,4,Tidak,0,Ya,SHM,243811505,2.33,0.5836,Perlu perbaikan profil
f5ce6974-2552-473e-bd16-6bb2d035eec8,2164984065140248,2512079286952,Malang,62011,Aktivitas pemrograman komputer,kecil,kecil,61,1742512210,185253436,24,0,Tidak,Tidak,198018362,90088916,107929446,58803727,21239865,33735579,468231965,434364557,1,11795375,4,Tidak,0,Ya,SHM,349751306,1.89,0.3816,Disetujui dengan syarat tambahan
bdc4b1dc-4799-46f6-8453-11058bd21951,4943782680267938,4192094532496,Surabaya,96011,Laundri dan binatu,mikro,mikro,84,296136784,11079719,36,2,Ya,Ya,56896360,30985235,25911125,10202154,1196873,1059104,193826437,110856689,1,0,0,Tidak,2,Tidak,Tidak ada,0,0.0,0.27,Disetujui dengan syarat tambahan
bd079581-28d7-4ca4-9e4b-bdcf75a04f2b,8157623604882570,4141198047624,Medan,49431,Angkutan barang,kecil,kecil,9,1931784864,481009476,60,4,Tidak,Tidak,860649017,422378724,438270293,253811693,11507716,26453916,2921741704,2679090949,3,97928352,2,Tidak,0,Ya,SHM,1125846839,2.34,0.7315,Perlu perbaikan profil
25237b5b-8f14-41ae-b521-625586832a3d,4143424970093721,6016524537383,Malang,14111,Industri pakaian jadi,kecil,kecil,92,742220629,483026538,36,4,Ya,Tidak,165149123,80371303,84777820,20672184,51038034,49642843,500393076,448555412,2,0,0,Tidak,0,Ya,BPKB,672845623,1.39,0.276,Disetujui dengan syarat tambahan
9972d171-8b9a-4cbf-b9f1-d295f0f7a749,1146554373648125,2945007058801,Surabaya,49431,Angkutan barang,mikro,mikro,29,228088059,30553126,12,1,Tidak,Tidak,125872850,59611256,66261594,20240950,3197857,1517268,320972951,182568850,4,4026024,1,Ya,0,Tidak,Tidak ada,0,0.0,0.836,Ditolak otomatis
0c5fe747-6f89-4893-b9c5-f9649a293871,4647330223814764,9056812176804,Bandung,96011,Laundri dan binatu,mikro,mikro,160,206992327,3152543,12,2,Ya,Tidak,116654580,64725960,51928620,21468253,922670,999142,432055391,258152228,1,12520436,3,Tidak,0,Ya,BPKB,6908672,2.19,0.299,Disetujui langsung
3dcccc24-dbfa-4fb9-95e2-951e4ca3c622,8922475598738452,7337391177983,Palembang,14111,Industri pakaian jadi,mikro,super_mikro,13,114186658,38882516,24,3,Tidak,Tidak,47947568,16320324,31627244,13792386,2188835,1080507,177150720,142552538,3,71102573,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.7772,Perlu perbaikan profil
bc55c3cd-315e-4a08-8bb1-d1254cb7ee37,3884793553996932,2592900651264,Denpasar,10311,Industri pengolahan ikan,kecil,kecil,68,1672748863,262198868,60,1,Tidak,Tidak,471576793,300345417,171231376,64279615,11356099,47382826,1140856895,1068877121,2,108380185,1,Tidak,0,Ya,SHM,496322034,1.89,0.4041,Perlu tinjauan komite
8367b815-336a-49b3-9279-e0c3d6093743,7188751575938857,6317907326193,Bogor,43211,Instalasi listrik,kecil,kecil,60,910009278,244981240,48,2,Ya,Tidak,506153386,280237294,225916092,80123468,21017997,56259239,1276610924,1166237427,2,0,0,Tidak,0,Ya,BPKB,562413593,2.3,0.255,Disetujui dengan syarat tambahan
38940aad-9eda-4eee-bf24-6a3957c3c514,6453862578842393,3423042740725,Malang,10311,Industri pengolahan ikan,kecil,kecil,15,657972797,432142804,48,1,Tidak,Tidak,129641131,89862487,39778644,17236938,12112531,22267268,409089956,294457738,2,100166088,3,Tidak,0,Ya,BPKB,778834976,1.8,0.7804,Perlu perbaikan profil
296470c1-1bd9-4ca8-b83a-6449c23df7a2,3286879827128741,5474678549334,Malang,96011,Laundri dan binatu,mikro,mikro,18,224115552,38171956,12,1,Tidak,Tidak,74098787,29775931,44322856,24648399,5235074,1934479,279164062,254954008,5,67834057,3,Ya,0,Tidak,Tidak ada,0,0.0,0.638,Ditolak otomatis
b206d640-4b23-432f-bf59-07e3f2a2b58d,9737649572278531,4090412264172,Medan,01111,Pertanian padi,kecil,kecil,13,2377846915,419119486,24,3,Tidak,Tidak,221888690,115794922,106093768,61319442,38993077,51265227,764726747,710360088,3,119734677,3,Tidak,0,Ya,SHM,667483108,1.59,0.4702,Perlu tinjauan komite
681edafc-7ef8-477e-a684-d414fca60f75,2323690138422357,6376718458649,Surabaya,43211,Instalasi listrik,mikro,super_mikro,77,191755691,13870629,24,5,Tidak,Ya,62927640,33990178,28937462,16490309,1638529,2938476,212058517,141675061,2,0,0,Tidak,2,Tidak,Tidak ada,0,0.0,0.3704,Disetujui dengan syarat tambahan
17911f39-d0e3-4528-bade-23ddb899ca5b,0699987104234774,2092419620034,Tangerang,47711,Perdagangan eceran pakaian,mikro,mikro,20,52801052,40668830,36,4,Ya,Tidak,19673355,12105998,7567357,4343989,4424218,8516808,61407675,36855263,1,0,0,Tidak,1,Tidak,Tidak ada,0,0.0,0.2681,Disetujui dengan syarat tambahan
cc6f6bc6-7437-4870-a466-b277bccf0a97,9780097205877078,7347871433104,Tangerang,47711,Perdagangan eceran pakaian,mikro,mikro,50,192923423,11599551,12,3,Ya,Tidak,112571858,35859503,76712355,31530406,2570788,2005252,281560086,214703465,2,138454539,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.3948,Perlu tinjauan komite
fcd0b9e0-a6ac-4950-9bfb-0d5f3cbf453f,1768701121274509,3047059964410,Palembang,56101,Restoran dan rumah makan,mikro,super_mikro,12,41173587,13869356,36,0,Tidak,Tidak,10239571,6547766,3691805,2103881,701733,477664,36303913,26995148,3,110591615,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.5765,Perlu perbaikan profil
f440e7be-676e-4b69-afdb-53ab40c00433,2810862539992505,4229060058384,Bandung,62011,Aktivitas pemrograman komputer,mikro,mikro,16,197048464,5740932,36,1,Tidak,Tidak,93908171,34694939,59213232,20219717,274619,244718,322871619,192979473,2,78229578,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.6097,Perlu perbaikan profil
bf84b0d0-424e-44a2-9245-2021fdae15ba,9231584863417415,8166153559337,Batam,56101,Restoran dan rumah makan,mikro,mikro,4,71303700,24140870,24,0,Tidak,Tidak,7025806,4389243,2636563,1379137,1422455,1465630,20684208,17054952,3,87538142,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.7425,Perlu perbaikan profil
dc87643d-5c21-4148-a42f-2b9ee3109dc7,3842748583320319,4345534735573,Semarang,14111,Industri pakaian jadi,kecil,kecil,27,1995602141,180889393,24,2,Tidak,Tidak,336906225,136451542,200454683,45599017,18646263,37966755,1037695469,977708808,3,82158752,3,Tidak,1,Ya,BPKB,283279618,1.57,0.4244,Perlu tinjauan komite
ea9d739a-74b0-4255-8f98-1bfa4fdd56f4,8589994175180178,7984927482062,Tangerang,96011,Laundri dan binatu,mikro,super_mikro,13,35673732,48612021,36,3,Tidak,Tidak,19836060,12802550,7033510,2296599,1324806,1189644,62464953,44989790,3,128014101,1,Ya,0,Tidak,Tidak ada,0,0.0,1.0702,Ditolak otomatis
b135cc1b-0fe0-4bfa-af1d-3c625ea4d638,3579624637467457,9593236230900,Makassar,47211,Perdagangan eceran makanan,mikro,mikro,40,126516361,8183864,24,4,Tidak,Tidak,6448789,2146251,4302538,1908517,807855,928854,21235942,13305360,3,122814355,1,Tidak,1,Tidak,Tidak ada,0,0.0,0.4432,Perlu tinjauan komite
47aa6e54-2a8a-4a76-9367-011e13df542d,0635817839705232,6392332146881,Bekasi,62011,Aktivitas pemrograman komputer,mikro,mikro,22,115133849,11219105,24,4,Tidak,Tidak,59579689,25948306,33631383,19463948,607197,1107121,175418707,126143863,2,109182980,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.8084,Perlu perbaikan profil
88f6a47f-dded-47f3-a4c2-459bb78c12ac,7887716721139168,2416040820536,Denpasar,47711,Perdagangan eceran pakaian,kecil,kecil,68,1498687081,140174422,36,1,Ya,Tidak,168211206,114474517,53736689,22712112,10612248,21002752,382331639,289409633,3,128523858,1,Tidak,0,Ya,SHGB,279273828,1.99,0.3853,Perlu tinjauan komite
3fb5ce3b-819b-4a5a-b338-2b8d0936c8c6,8691151689506510,3190195825548,Jakarta,01111,Pertanian padi,mikro,mikro,21,106371024,1893497,12,5,Tidak,Tidak,52445748,25414727,27031021,9118025,199897,100000,161605450,136553438,3,130237781,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.8288,Perlu perbaikan profil
bc02137b-ae76-46dc-b79a-dfb7182b603d,5628336633765702,5910239200627,Malang,10311,Industri pengolahan ikan,mikro,super_mikro,13,156262213,3255683,12,0,Tidak,Tidak,22619076,13091104,9527972,2816465,542629,357969,88097903,61256137,3,196967977,3,Tidak,1,Tidak,Tidak ada,0,0.0,0.525,Perlu tinjauan komite
0f5084e3-6982-489d-b814-8af4dfb865b1,3505122928579636,7120710795863,Bandung,62011,Aktivitas pemrograman komputer,mikro,mikro,112,13434350,1347778,24,5,Ya,Ya,7392454,4602507,2789947,620833,148168,230544,17941647,16039164,1,98917973,4,Tidak,0,Ya,SHM,2148554,1.59,0.398,Disetujui dengan syarat tambahan
0aad0826-31b1-4f39-be3d-3ffd20632cef,5554354103322627,5599315895033,Malang,49431,Angkutan barang,mikro,super_mikro,51,228190076,48220317,36,4,Tidak,Tidak,136606347,67635612,68970735,17899151,2976635,7464573,365301651,285509772,3,71183241,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.4725,Perlu tinjauan komite
862f984d-cd01-4590-a2a2-45a254467b9c,3296157615208047,2229657542821,Tangerang,62011,Aktivitas pemrograman komputer,menengah,khusus,50,3758252587,1310616824,48,0,Ya,Ya,2067416732,1339681998,727734734,241464779,139344438,222378824,4552478924,4352022143,1,18349928,1,Tidak,3,Ya,BPKB,1629316202,1.24,0.2057,Disetujui langsung
100a6deb-1abf-486a-a46a-b5b73e3b8a66,5061380512008525,1483019997660,Bandung,47711,Perdagangan eceran pakaian,mikro,super_mikro,4,272067086,19767807,24,1,Tidak,Tidak,39582470,16647535,22934935,11491075,1389897,955435,133974105,117647751,3,32926824,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.6222,Perlu perbaikan profil
9779e18b-a115-4dde-9bd0-5f091da006fd,7531170504264497,3843278284241,Semarang,43211,Instalasi listrik,kecil,kecil,99,1324752336,423785871,36,2,Ya,Ya,746275769,496429527,249846242,82291168,59498875,108861837,2305281784,1377277445,1,14706260,1,Tidak,0,Ya,SHM,829362582,1.96,0.2077,Disetujui langsung
847d06b5-e790-4f92-b773-841a566cc33f,7681906119606070,3700752741523,Tangerang,47711,Perdagangan eceran pakaian,mikro,mikro,60,149464748,22762717,24,3,Ya,Tidak,81137488,52351385,28786103,11981012,2083724,3885042,216002588,121159782,2,107491103,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.4779,Perlu tinjauan komite
3c520825-0f36-42ce-89c5-d68de571b3e7,9937811967455283,2273646950635,Malang,10311,Industri pengolahan ikan,mikro,mikro,5,216349242,6848787,24,3,Tidak,Tidak,29787307,13701059,16086248,9570202,440892,484970,111853049,65877415,3,64694144,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.6796,Perlu perbaikan profil
4cb23092-fd0c-489b-976c-78f8e2a37c0d,3488023163377096,2076515639082,Depok,47211,Perdagangan eceran makanan,kecil,kecil,74,968465315,98657163,36,5,Ya,Tidak,424200425,181820170,242380255,70894802,6923766,17417642,1643309674,930178805,1,0,0,Tidak,1,Ya,BPKB,119332197,1.21,0.4156,Disetujui dengan syarat tambahan
0ef98c39-f93e-4fcb-b462-a649e9d47b0f,2484370053291605,8813383668813,Semarang,01111,Pertanian padi,mikro,super_mikro,13,102803302,4353596,36,3,Tidak,Tidak,20306180,13589927,6716253,2028083,100000,100000,69167804,41356260,5,234482566,3,Ya,0,Tidak,Tidak ada,0,0.0,1.2698,Ditolak otomatis
0eead7cb-2f92-472b-a317-69bfedf6744d,8310930071708243,2193154983856,Bekasi,49431,Angkutan barang,mikro,mikro,8,204480016,27125557,36,5,Tidak,Tidak,102173941,60368409,41805532,14243666,1062533,2867216,296941266,175107348,2,74630536,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.7446,Perlu perbaikan profil
1d066890-e11b-4478-a7d9-5d00ac44aa8b,6430003077184397,3090866144721,Bekasi,47711,Perdagangan eceran pakaian,mikro,mikro,3,156117515,39848749,24,5,Tidak,Tidak,70883516,48297179,22586337,10505633,3473294,2322903,214815883,137627286,3,33161008,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.5019,Perlu perbaikan profil
a7206410-1a6f-4eea-bdf2-702fb21f6dd8,2955438272576223,4242678921200,Bandung,10311,Industri pengolahan ikan,kecil,kecil,99,2270714702,444689610,48,1,Tidak,Tidak,593881894,316920843,276961051,146553560,35067694,37915402,1390879999,870879182,2,70160806,3,Tidak,2,Ya,SHGB,1072880548,2.41,0.2774,Disetujui dengan syarat tambahan
7147ae72-ef3b-4aa5-a1f2-f53b3ae6e97a,7858300134358094,5838518587535,Bekasi,01111,Pertanian padi,mikro,mikro,5,147867925,18464843,24,2,Tidak,Tidak,60013358,22067422,37945936,20426140,545556,1097733,187423531,129373038,4,90102395,2,Tidak,0,Tidak,Tidak ada,0,0.0,1.4808,Ditolak otomatis
21071ccf-891c-46d2-80a4-e1d5be9620ed,6664119082962964,8029586014095,Bogor,01111,Pertanian padi,mikro,mikro,4,278062402,29369004,36,0,Tidak,Tidak,21273998,6615994,14658004,8287409,554905,1863011,65980276,63329461,5,206219765,2,Ya,0,Tidak,Tidak ada,0,0.0,1.5437,Ditolak otomatis
222e7aa0-a599-46f1-b68c-a6a033826fcf,7088383535552347,8288895347513,Semarang,10311,Industri pengolahan ikan,mikro,super_mikro,6,133585288,42178953,36,5,Tidak,Tidak,35542022,12272838,23269184,6529411,2705143,808249,136009032,77081704,2,126047153,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.4548,Perlu perbaikan profil
ba59e5df-bae9-40f7-8332-e5042ae86287,3877504316126137,2821661217127,Depok,10311,Industri pengolahan ikan,mikro,super_mikro,12,229415413,14427282,12,2,Tidak,Tidak,106512836,56146098,50366738,12350312,1553176,706377,280810367,266884455,3,117140345,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.8128,Perlu perbaikan profil
84d0d1fb-fe38-424e-8b3f-26848529164d,7037385758720929,9999833485833,Palembang,10311,Industri pengolahan ikan,kecil,kecil,69,1106463318,494792908,24,5,Ya,Ya,639673438,362321652,277351786,165751375,63428333,117599798,1943451206,1584956628,1,12777947,1,Tidak,0,Ya,SHM,716897327,1.45,0.3413,Disetujui dengan syarat tambahan
7f2df66a-6edf-4c6a-9e38-62b1530b7956,2566035412471585,7204857108731,Denpasar,01111,Pertanian padi,mikro,mikro,16,136761348,8979051,24,0,Tidak,Tidak,48925448,28045018,20880430,6569698,611642,423222,130152032,108992744,2,49306859,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.6423,Perlu perbaikan profil
56170563-4314-4133-ad92-a6f85ee81ecd,3768474343615223,0699203062005,Bandung,96011,Laundri dan binatu,mikro,mikro,74,172920688,42493576,12,0,Ya,Ya,38766298,17324180,21442118,6720230,10458892,5314013,149804188,142956186,1,90885403,3,Tidak,2,Ya,BPKB,82230193,1.94,0.3555,Disetujui dengan syarat tambahan
